      R        PHI    THETA2   THETA1       E_CP
    2.9000   60.0000   60.0000   0.0000   -76.966491747668
    2.9000   60.0000   60.0000   30.0000   -76.966796986729
    2.9000   60.0000   60.0000   60.0000   -76.966523168392
    2.9000   60.0000   60.0000   90.0000   -76.966516326638
    2.9000   60.0000   60.0000   120.0000   -76.966074198713
    2.9000   60.0000   60.0000   150.0000   -76.966288060633
    2.9000   60.0000   60.0000   180.0000   -76.966491747669
    2.9000   60.0000   90.0000   0.0000   -76.966943734899
    2.9000   60.0000   90.0000   30.0000   -76.966923029939
    2.9000   60.0000   90.0000   60.0000   -76.966329967592
    2.9000   60.0000   90.0000   90.0000   -76.966401465283
    2.9000   60.0000   90.0000   120.0000   -76.966329979967
    2.9000   60.0000   90.0000   150.0000   -76.966923029938
    2.9000   60.0000   90.0000   180.0000   -76.966943734899
    2.9000   90.0000   0.0000   0.0000   -76.965086390962
    2.9000   90.0000   0.0000   30.0000   -76.965384508772
    2.9000   90.0000   0.0000   60.0000   -76.966246501447
    2.9000   90.0000   0.0000   90.0000   -76.966905778347
    2.9000   90.0000   0.0000   120.0000   -76.966246501448
    2.9000   90.0000   0.0000   150.0000   -76.965384508771
    2.9000   90.0000   0.0000   180.0000   -76.965086390962
    2.9000   90.0000   30.0000   0.0000   -76.965561638031
    2.9000   90.0000   30.0000   30.0000   -76.965782065852
    2.9000   90.0000   30.0000   60.0000   -76.966287505210
    2.9000   90.0000   30.0000   90.0000   -76.966786699960
    2.9000   90.0000   30.0000   120.0000   -76.966287505210
    2.9000   90.0000   30.0000   150.0000   -76.965782065852
    2.9000   90.0000   30.0000   180.0000   -76.965561638031
    2.9000   90.0000   60.0000   0.0000   -76.966491747668
    2.9000   90.0000   60.0000   30.0000   -76.966568125141
    2.9000   90.0000   60.0000   60.0000   -76.966357442741
    2.9000   90.0000   60.0000   90.0000   -76.966574629129
    2.9000   90.0000   60.0000   120.0000   -76.966357442741
    2.9000   90.0000   60.0000   150.0000   -76.966568125141
    2.9000   90.0000   60.0000   180.0000   -76.966491747668
    2.9000   90.0000   90.0000   0.0000   -76.966943734899
    2.9000   90.0000   90.0000   30.0000   -76.966949717200
    2.9000   90.0000   90.0000   60.0000   -76.966402156875
    2.9000   90.0000   90.0000   90.0000   -76.966476125411
    2.9000   90.0000   90.0000   120.0000   -76.966402156875
    2.9000   90.0000   90.0000   150.0000   -76.966949717200
    2.9000   90.0000   90.0000   180.0000   -76.966943734899
    3.0000   0.0000   0.0000   0.0000   -76.965514283192
    3.0000   0.0000   0.0000   30.0000   -76.965884852487
    3.0000   0.0000   0.0000   60.0000   -76.966859789098
    3.0000   0.0000   0.0000   90.0000   -76.967416000426
    3.0000   0.0000   0.0000   120.0000   -76.966859789097
    3.0000   0.0000   0.0000   150.0000   -76.965884852487
    3.0000   0.0000   0.0000   180.0000   -76.965514283190
    3.0000   0.0000   30.0000   0.0000   -76.965986531715
    3.0000   0.0000   30.0000   30.0000   -76.966655200545
    3.0000   0.0000   30.0000   60.0000   -76.967182299257
    3.0000   0.0000   30.0000   90.0000   -76.967217923071
    3.0000   0.0000   30.0000   120.0000   -76.966402813845
    3.0000   0.0000   30.0000   150.0000   -76.965709658276
    3.0000   0.0000   30.0000   180.0000   -76.965986531716
    3.0000   0.0000   60.0000   0.0000   -76.966877070499
    3.0000   0.0000   60.0000   30.0000   -76.967233924093
    3.0000   0.0000   60.0000   60.0000   -76.967076026347
    3.0000   0.0000   60.0000   90.0000   -76.966871022883
    3.0000   0.0000   60.0000   120.0000   -76.966318786617
    3.0000   0.0000   60.0000   150.0000   -76.966343509466
    3.0000   0.0000   60.0000   180.0000   -76.966877070499
    3.0000   0.0000   90.0000   0.0000   -76.967293137760
    3.0000   0.0000   90.0000   30.0000   -76.967095754790
    3.0000   0.0000   90.0000   60.0000   -76.966669918176
    3.0000   0.0000   90.0000   90.0000   -76.966718003603
    3.0000   0.0000   90.0000   120.0000   -76.966669918177
    3.0000   0.0000   90.0000   150.0000   -76.967095754786
    3.0000   0.0000   90.0000   180.0000   -76.967293137761
    3.0000   30.0000   0.0000   0.0000   -76.965514283193
    3.0000   30.0000   0.0000   30.0000   -76.965884847597
    3.0000   30.0000   0.0000   60.0000   -76.966859876097
    3.0000   30.0000   0.0000   90.0000   -76.967416095001
    3.0000   30.0000   0.0000   120.0000   -76.966859876097
    3.0000   30.0000   0.0000   150.0000   -76.965884847598
    3.0000   30.0000   0.0000   180.0000   -76.965514283191
    3.0000   30.0000   30.0000   0.0000   -76.965986531715
    3.0000   30.0000   30.0000   30.0000   -76.966601135199
    3.0000   30.0000   30.0000   60.0000   -76.967147154832
    3.0000   30.0000   30.0000   90.0000   -76.967235999219
    3.0000   30.0000   30.0000   120.0000   -76.966474216853
    3.0000   30.0000   30.0000   150.0000   -76.965781751521
    3.0000   30.0000   30.0000   180.0000   -76.965986531714
    3.0000   30.0000   60.0000   0.0000   -76.966877070500
    3.0000   30.0000   60.0000   30.0000   -76.967193987013
    3.0000   30.0000   60.0000   60.0000   -76.967072879946
    3.0000   30.0000   60.0000   90.0000   -76.966919929906
    3.0000   30.0000   60.0000   120.0000   -76.966417981509
    3.0000   30.0000   60.0000   150.0000   -76.966425740580
    3.0000   30.0000   60.0000   180.0000   -76.966877070498
    3.0000   30.0000   90.0000   0.0000   -76.967293137761
    3.0000   30.0000   90.0000   30.0000   -76.967120466298
    3.0000   30.0000   90.0000   60.0000   -76.966729536932
    3.0000   30.0000   90.0000   90.0000   -76.966776055462
    3.0000   30.0000   90.0000   120.0000   -76.966729536931
    3.0000   30.0000   90.0000   150.0000   -76.967120466297
    3.0000   30.0000   90.0000   180.0000   -76.967293137760
    3.0000   60.0000   0.0000   0.0000   -76.965514283191
    3.0000   60.0000   0.0000   30.0000   -76.965884847597
    3.0000   60.0000   0.0000   60.0000   -76.966859859932
    3.0000   60.0000   0.0000   90.0000   -76.967416095001
    3.0000   60.0000   0.0000   120.0000   -76.966859876098
    3.0000   60.0000   0.0000   150.0000   -76.965884847597
    3.0000   60.0000   0.0000   180.0000   -76.965514283192
    3.0000   60.0000   30.0000   0.0000   -76.965986531716
    3.0000   60.0000   30.0000   30.0000   -76.966446177413
    3.0000   60.0000   30.0000   60.0000   -76.967037559798
    3.0000   60.0000   30.0000   90.0000   -76.967274598926
    3.0000   60.0000   30.0000   120.0000   -76.966655946616
    3.0000   60.0000   30.0000   150.0000   -76.965972030531
    3.0000   60.0000   30.0000   180.0000   -76.965986531716
    3.0000   60.0000   60.0000   0.0000   -76.966877070499
    3.0000   60.0000   60.0000   30.0000   -76.967074648299
    3.0000   60.0000   60.0000   60.0000   -76.967029971488
    3.0000   60.0000   60.0000   90.0000   -76.967015972627
    3.0000   60.0000   60.0000   120.0000   -76.966655544677
    3.0000   60.0000   60.0000   150.0000   -76.966637062771
    3.0000   60.0000   60.0000   180.0000   -76.966877070498
    3.0000   60.0000   90.0000   0.0000   -76.967293137761
    3.0000   60.0000   90.0000   30.0000   -76.967173126551
    3.0000   60.0000   90.0000   60.0000   -76.966851050525
    3.0000   60.0000   90.0000   90.0000   -76.966897900355
    3.0000   60.0000   90.0000   120.0000   -76.966851064273
    3.0000   60.0000   90.0000   150.0000   -76.967173126551
    3.0000   60.0000   90.0000   180.0000   -76.967293137761
    3.0000   90.0000   0.0000   0.0000   -76.965514283193
    3.0000   90.0000   0.0000   30.0000   -76.965884852486
    3.0000   90.0000   0.0000   60.0000   -76.966859789097
    3.0000   90.0000   0.0000   90.0000   -76.967416000428
    3.0000   90.0000   0.0000   120.0000   -76.966859789097
    3.0000   90.0000   0.0000   150.0000   -76.965884852486
    3.0000   90.0000   0.0000   180.0000   -76.965514283191
    3.0000   90.0000   30.0000   0.0000   -76.965986531716
    3.0000   90.0000   30.0000   30.0000   -76.966220659450
    3.0000   90.0000   30.0000   60.0000   -76.966872933449
    3.0000   90.0000   30.0000   90.0000   -76.967293426275
    3.0000   90.0000   30.0000   120.0000   -76.966872933449
    3.0000   90.0000   30.0000   150.0000   -76.966220659451
    3.0000   90.0000   30.0000   180.0000   -76.965986531716
    3.0000   90.0000   60.0000   0.0000   -76.966877070500
    3.0000   90.0000   60.0000   30.0000   -76.966876451757
    3.0000   90.0000   60.0000   60.0000   -76.966889985805
    3.0000   90.0000   60.0000   90.0000   -76.967062974079
    3.0000   90.0000   60.0000   120.0000   -76.966889985805
    3.0000   90.0000   60.0000   150.0000   -76.966876451758
    3.0000   90.0000   60.0000   180.0000   -76.966877070499
    3.0000   90.0000   90.0000   0.0000   -76.967293137761
    3.0000   90.0000   90.0000   30.0000   -76.967196952776
    3.0000   90.0000   90.0000   60.0000   -76.966909990731
    3.0000   90.0000   90.0000   90.0000   -76.966958699841
    3.0000   90.0000   90.0000   120.0000   -76.966909990732
    3.0000   90.0000   90.0000   150.0000   -76.967196952777
    3.0000   90.0000   90.0000   180.0000   -76.967293137760
    3.1000   0.0000   0.0000   0.0000   -76.965984751756
    3.1000   0.0000   0.0000   30.0000   -76.966380846871
    3.1000   0.0000   0.0000   60.0000   -76.967303505373
    3.1000   0.0000   0.0000   90.0000   -76.967755102516
    3.1000   0.0000   0.0000   120.0000   -76.967303505374
    3.1000   0.0000   0.0000   150.0000   -76.966380846872
    3.1000   0.0000   0.0000   180.0000   -76.965984751756
    3.1000   0.0000   30.0000   0.0000   -76.966396170156
    3.1000   0.0000   30.0000   30.0000   -76.967027824345
    3.1000   0.0000   30.0000   60.0000   -76.967556958576
    3.1000   0.0000   30.0000   90.0000   -76.967572501416
    3.1000   0.0000   30.0000   120.0000   -76.966902788652
    3.1000   0.0000   30.0000   150.0000   -76.966219824544
    3.1000   0.0000   30.0000   180.0000   -76.966396170155
    3.1000   0.0000   60.0000   0.0000   -76.967205161381
    3.1000   0.0000   60.0000   30.0000   -76.967503650147
    3.1000   0.0000   60.0000   60.0000   -76.967437193199
    3.1000   0.0000   60.0000   90.0000   -76.967243834616
    3.1000   0.0000   60.0000   120.0000   -76.966801274341
    3.1000   0.0000   60.0000   150.0000   -76.966740643705
    3.1000   0.0000   60.0000   180.0000   -76.967205161382
    3.1000   0.0000   90.0000   0.0000   -76.967593426241
    3.1000   0.0000   90.0000   30.0000   -76.967369931139
    3.1000   0.0000   90.0000   60.0000   -76.967074193989
    3.1000   0.0000   90.0000   90.0000   -76.967101136244
    3.1000   0.0000   90.0000   120.0000   -76.967074193988
    3.1000   0.0000   90.0000   150.0000   -76.967369931140
    3.1000   0.0000   90.0000   180.0000   -76.967593426241
    3.1000   30.0000   0.0000   0.0000   -76.965984751757
    3.1000   30.0000   0.0000   30.0000   -76.966380841750
    3.1000   30.0000   0.0000   60.0000   -76.967303573864
    3.1000   30.0000   0.0000   90.0000   -76.967755196211
    3.1000   30.0000   0.0000   120.0000   -76.967303573865
    3.1000   30.0000   0.0000   150.0000   -76.966380841750
    3.1000   30.0000   0.0000   180.0000   -76.965984751755
    3.1000   30.0000   30.0000   0.0000   -76.966396170156
    3.1000   30.0000   30.0000   30.0000   -76.966981155558
    3.1000   30.0000   30.0000   60.0000   -76.967525043771
    3.1000   30.0000   30.0000   90.0000   -76.967587670148
    3.1000   30.0000   30.0000   120.0000   -76.966962652345
    3.1000   30.0000   30.0000   150.0000   -76.966281105591
    3.1000   30.0000   30.0000   180.0000   -76.966396170156
    3.1000   30.0000   60.0000   0.0000   -76.967205161382
    3.1000   30.0000   60.0000   30.0000   -76.967470511837
    3.1000   30.0000   60.0000   60.0000   -76.967433521684
    3.1000   30.0000   60.0000   90.0000   -76.967285074126
    3.1000   30.0000   60.0000   120.0000   -76.966883710394
    3.1000   30.0000   60.0000   150.0000   -76.966811201111
    3.1000   30.0000   60.0000   180.0000   -76.967205161381
    3.1000   30.0000   90.0000   0.0000   -76.967593426241
    3.1000   30.0000   90.0000   30.0000   -76.967391732610
    3.1000   30.0000   90.0000   60.0000   -76.967127457063
    3.1000   30.0000   90.0000   90.0000   -76.967145381280
    3.1000   30.0000   90.0000   120.0000   -76.967127457062
    3.1000   30.0000   90.0000   150.0000   -76.967391732610
    3.1000   30.0000   90.0000   180.0000   -76.967593426242
    3.1000   60.0000   0.0000   0.0000   -76.965984751756
    3.1000   60.0000   0.0000   30.0000   -76.966380841750
    3.1000   60.0000   0.0000   60.0000   -76.967303556859
    3.1000   60.0000   0.0000   90.0000   -76.967755196210
    3.1000   60.0000   0.0000   120.0000   -76.967303573865
    3.1000   60.0000   0.0000   150.0000   -76.966380841751
    3.1000   60.0000   0.0000   180.0000   -76.965984751756
    3.1000   60.0000   30.0000   0.0000   -76.966396170156
    3.1000   60.0000   30.0000   30.0000   -76.966847932357
    3.1000   60.0000   30.0000   60.0000   -76.967432059796
    3.1000   60.0000   30.0000   90.0000   -76.967618409871
    3.1000   60.0000   30.0000   120.0000   -76.967115002897
    3.1000   60.0000   30.0000   150.0000   -76.966444847180
    3.1000   60.0000   30.0000   180.0000   -76.966396170156
    3.1000   60.0000   60.0000   0.0000   -76.967205161382
    3.1000   60.0000   60.0000   30.0000   -76.967365315856
    3.1000   60.0000   60.0000   60.0000   -76.967395336844
    3.1000   60.0000   60.0000   90.0000   -76.967365989959
    3.1000   60.0000   60.0000   120.0000   -76.967075428568
    3.1000   60.0000   60.0000   150.0000   -76.966988945636
    3.1000   60.0000   60.0000   180.0000   -76.967205161381
    3.1000   60.0000   90.0000   0.0000   -76.967593426241
    3.1000   60.0000   90.0000   30.0000   -76.967435339407
    3.1000   60.0000   90.0000   60.0000   -76.967228137554
    3.1000   60.0000   90.0000   90.0000   -76.967245713296
    3.1000   60.0000   90.0000   120.0000   -76.967228152315
    3.1000   60.0000   90.0000   150.0000   -76.967435339407
    3.1000   60.0000   90.0000   180.0000   -76.967593426242
    3.1000   90.0000   0.0000   0.0000   -76.965984751755
    3.1000   90.0000   0.0000   30.0000   -76.966380846871
    3.1000   90.0000   0.0000   60.0000   -76.967303505374
    3.1000   90.0000   0.0000   90.0000   -76.967755102519
    3.1000   90.0000   0.0000   120.0000   -76.967303505374
    3.1000   90.0000   0.0000   150.0000   -76.966380846871
    3.1000   90.0000   0.0000   180.0000   -76.965984751755
    3.1000   90.0000   30.0000   0.0000   -76.966396170155
    3.1000   90.0000   30.0000   30.0000   -76.966653110611
    3.1000   90.0000   30.0000   60.0000   -76.967279384882
    3.1000   90.0000   30.0000   90.0000   -76.967633945228
    3.1000   90.0000   30.0000   120.0000   -76.967279384882
    3.1000   90.0000   30.0000   150.0000   -76.966653110610
    3.1000   90.0000   30.0000   180.0000   -76.966396170156
    3.1000   90.0000   60.0000   0.0000   -76.967205161382
    3.1000   90.0000   60.0000   30.0000   -76.967196539955
    3.1000   90.0000   60.0000   60.0000   -76.967276609748
    3.1000   90.0000   60.0000   90.0000   -76.967400693246
    3.1000   90.0000   60.0000   120.0000   -76.967276609748
    3.1000   90.0000   60.0000   150.0000   -76.967196539954
    3.1000   90.0000   60.0000   180.0000   -76.967205161382
    3.1000   90.0000   90.0000   0.0000   -76.967593426240
    3.1000   90.0000   90.0000   30.0000   -76.967457048221
    3.1000   90.0000   90.0000   60.0000   -76.967276488506
    3.1000   90.0000   90.0000   90.0000   -76.967295828750
    3.1000   90.0000   90.0000   120.0000   -76.967276488506
    3.1000   90.0000   90.0000   150.0000   -76.967457048221
    3.1000   90.0000   90.0000   180.0000   -76.967593426242
    3.2000   0.0000   0.0000   0.0000   -76.966423689240
    3.2000   0.0000   0.0000   30.0000   -76.966802939322
    3.2000   0.0000   0.0000   60.0000   -76.967611482404
    3.2000   0.0000   0.0000   90.0000   -76.967972841268
    3.2000   0.0000   0.0000   120.0000   -76.967611482404
    3.2000   0.0000   0.0000   150.0000   -76.966802939322
    3.2000   0.0000   0.0000   180.0000   -76.966423689241
    3.2000   0.0000   30.0000   0.0000   -76.966788368391
    3.2000   0.0000   30.0000   30.0000   -76.967349592844
