R	Gamma	E
5.40	20	-79.104044187855
5.40	30	-79.104037475935
5.40	40	-79.104029194017
5.40	50	-79.104020117409
5.40	60	-79.104010966911
5.40	70	-79.10400228811
5.40	80	-79.103994418405
5.40	90	-79.103987553368
5.40	100	-79.103981812642
5.40	110	-79.103977314629
5.40	120	-79.103974228767
5.40	130	-79.103972750044
5.40	140	-79.103972959507
5.40	150	-79.103974610307
5.40	160	-79.103977116593
5.40	170	-79.103979635737
5.40	180	-79.103980805837
5.50	0	-79.104039973298
5.50	10	-79.104038483848
5.50	20	-79.104034232803
5.50	30	-79.10402778724
5.50	40	-79.104019892369
5.50	50	-79.104011317443
5.50	60	-79.104002740953
5.50	70	-79.103994647136
5.50	80	-79.10398731589
5.50	90	-79.103980896651
5.50	100	-79.103975474906
5.50	110	-79.103971144302
5.50	120	-79.103968052502
5.50	130	-79.103966368602
5.50	140	-79.103966155128
5.50	150	-79.103967201985
5.50	160	-79.103969034293
5.50	170	-79.103970977451
5.50	180	-79.103971902478
5.60	0	-79.104030132587
5.60	10	-79.10402871161
5.60	20	-79.104024662534
5.60	30	-79.104018544367
5.60	40	-79.104011089767
5.60	50	-79.104003042895
5.60	60	-79.103995035335
5.60	70	-79.103987499261
5.60	80	-79.103980670414
5.60	90	-79.103974662668
5.60	100	-79.103969534461
5.60	110	-79.10396535915
5.60	120	-79.103962268854
5.60	130	-79.103960414443
5.60	140	-79.103959853901
5.60	150	-79.103960417059
5.60	160	-79.103961711458
5.60	170	-79.10396318228
5.60	180	-79.103963900476
5.70	0	-79.104020710771
5.70	10	-79.104019368573
5.70	20	-79.10401554881
5.70	30	-79.10400979216
5.70	40	-79.104002804439
5.70	50	-79.103995290085
5.70	60	-79.103987832896
5.70	70	-79.103980821176
5.70	80	-79.103974457606
5.70	90	-79.10396882873
5.70	100	-79.103963972103
5.70	110	-79.103959944329
5.70	120	-79.103956864204
5.70	130	-79.103954870874
5.70	140	-79.103954025224
5.70	150	-79.103954199552
5.70	160	-79.103955068953
5.70	170	-79.103956162139
5.70	180	-79.103956711403
5.80	0	-79.10401176905
5.80	10	-79.104010510854
5.80	20	-79.10400693359
5.80	30	-79.10400155334
5.80	40	-79.103995037539
5.80	50	-79.103988044174
5.80	60	-79.103981109197
5.80	70	-79.103974585542
5.80	80	-79.103968650369
5.80	90	-79.103963369889
5.80	100	-79.103958765247
5.80	110	-79.10395487946
5.80	120	-79.10395181949
5.80	130	-79.103949716674
5.80	140	-79.10394863699
5.80	150	-79.103948495938
5.80	160	-79.103949029326
5.80	170	-79.10394982521
5.80	180	-79.103950239923
5.90	0	-79.10400334052
5.90	10	-79.104002167748
5.90	20	-79.103998836421
5.90	30	-79.103993832088
5.90	40	-79.103987778197
5.90	50	-79.103981282354
5.90	60	-79.103974836682
5.90	70	-79.103968763546
5.90	80	-79.103963221055
5.90	90	-79.10395826048
5.90	100	-79.103953890433
5.90	110	-79.10395014246
5.90	120	-79.103947113177
5.90	130	-79.103944927737
5.90	140	-79.103943658314
5.90	150	-79.103943258886
5.90	160	-79.103943521881
5.90	170	-79.103944083742
5.90	180	-79.103944392665
6.00	0	-79.103995436848
6.00	10	-79.10399434861
6.00	20	-79.103991258282
6.00	30	-79.103986618851
6.00	40	-79.103981005905
6.00	50	-79.103974977517
6.00	60	-79.103968985217
6.00	70	-79.103963326199
6.00	80	-79.103958143502
6.00	90	-79.10395347622
6.00	100	-79.103949324701
6.00	110	-79.10394571104
6.00	120	-79.103942721996
6.00	130	-79.103940478594
