      R        PHI    THETA2    THETA1       E_CP
    16.0000   60.0000   0.0000   60.0000   -76.975612933728
    16.0000   60.0000   0.0000   90.0000   -76.975613029611
    16.0000   60.0000   0.0000   120.0000   -76.975612948697
    16.0000   60.0000   0.0000   150.0000   -76.975612746824
    16.0000   60.0000   0.0000   180.0000   -76.975612660264
    16.0000   60.0000   30.0000   0.0000   -76.975612744453
    16.0000   60.0000   30.0000   30.0000   -76.975612843781
    16.0000   60.0000   30.0000   60.0000   -76.975612960729
    16.0000   60.0000   30.0000   90.0000   -76.975612974801
    16.0000   60.0000   30.0000   120.0000   -76.975612880320
    16.0000   60.0000   30.0000   150.0000   -76.975612747301
    16.0000   60.0000   30.0000   180.0000   -76.975612744453
    16.0000   60.0000   60.0000   0.0000   -76.975612933337
    16.0000   60.0000   60.0000   30.0000   -76.975612962022
    16.0000   60.0000   60.0000   60.0000   -76.975612938013
    16.0000   60.0000   60.0000   90.0000   -76.975612881783
    16.0000   60.0000   60.0000   120.0000   -76.975612856021
    16.0000   60.0000   60.0000   150.0000   -76.975612863953
    16.0000   60.0000   60.0000   180.0000   -76.975612933337
    16.0000   60.0000   90.0000   0.0000   -76.975613038723
    16.0000   60.0000   90.0000   30.0000   -76.975612981970
    16.0000   60.0000   90.0000   60.0000   -76.975612886717
    16.0000   60.0000   90.0000   90.0000   -76.975612843584
    16.0000   60.0000   90.0000   120.0000   -76.975612901689
    16.0000   60.0000   90.0000   150.0000   -76.975612981970
    16.0000   60.0000   90.0000   180.0000   -76.975613038724
    16.0000   90.0000   0.0000   0.0000   -76.975612660264
    16.0000   90.0000   0.0000   30.0000   -76.975612750542
    16.0000   90.0000   0.0000   60.0000   -76.975612937565
    16.0000   90.0000   0.0000   90.0000   -76.975613034497
    16.0000   90.0000   0.0000   120.0000   -76.975612937565
    16.0000   90.0000   0.0000   150.0000   -76.975612750542
    16.0000   90.0000   0.0000   180.0000   -76.975612660264
    16.0000   90.0000   30.0000   0.0000   -76.975612744453
    16.0000   90.0000   30.0000   30.0000   -76.975612800231
    16.0000   90.0000   30.0000   60.0000   -76.975612919683
    16.0000   90.0000   30.0000   90.0000   -76.975612983416
    16.0000   90.0000   30.0000   120.0000   -76.975612919683
    16.0000   90.0000   30.0000   150.0000   -76.975612800231
    16.0000   90.0000   30.0000   180.0000   -76.975612744453
    16.0000   90.0000   60.0000   0.0000   -76.975612933337
    16.0000   90.0000   60.0000   30.0000   -76.975612919732
    16.0000   90.0000   60.0000   60.0000   -76.975612902249
    16.0000   90.0000   60.0000   90.0000   -76.975612898378
    16.0000   90.0000   60.0000   120.0000   -76.975612902249
    16.0000   90.0000   60.0000   150.0000   -76.975612919731
    16.0000   90.0000   60.0000   180.0000   -76.975612933337
    16.0000   90.0000   90.0000   0.0000   -76.975613038724
    16.0000   90.0000   90.0000   30.0000   -76.975612989817
    16.0000   90.0000   90.0000   60.0000   -76.975612902664
    16.0000   90.0000   90.0000   90.0000   -76.975612864427
    16.0000   90.0000   90.0000   120.0000   -76.975612902664
    16.0000   90.0000   90.0000   150.0000   -76.975612989817
    16.0000   90.0000   90.0000   180.0000   -76.975613038723
    17.0000   0.0000   0.0000   0.0000   -76.975612705997
    17.0000   0.0000   0.0000   30.0000   -76.975612771408
    17.0000   0.0000   0.0000   60.0000   -76.975612910042
    17.0000   0.0000   0.0000   90.0000   -76.975612983370
    17.0000   0.0000   0.0000   120.0000   -76.975612910042
    17.0000   0.0000   0.0000   150.0000   -76.975612771408
    17.0000   0.0000   0.0000   180.0000   -76.975612705997
    17.0000   0.0000   30.0000   0.0000   -76.975612766149
    17.0000   0.0000   30.0000   30.0000   -76.975612874729
    17.0000   0.0000   30.0000   60.0000   -76.975612957145
    17.0000   0.0000   30.0000   90.0000   -76.975612932386
    17.0000   0.0000   30.0000   120.0000   -76.975612815783
    17.0000   0.0000   30.0000   150.0000   -76.975612731945
    17.0000   0.0000   30.0000   180.0000   -76.975612766149
    17.0000   0.0000   60.0000   0.0000   -76.975612906110
    17.0000   0.0000   60.0000   30.0000   -76.975612958345
    17.0000   0.0000   60.0000   60.0000   -76.975612927631
    17.0000   0.0000   60.0000   90.0000   -76.975612846136
    17.0000   0.0000   60.0000   120.0000   -76.975612784344
    17.0000   0.0000   60.0000   150.0000   -76.975612813602
    17.0000   0.0000   60.0000   180.0000   -76.975612906110
    17.0000   0.0000   90.0000   0.0000   -76.975612986047
    17.0000   0.0000   90.0000   30.0000   -76.975612936710
    17.0000   0.0000   90.0000   60.0000   -76.975612849125
    17.0000   0.0000   90.0000   90.0000   -76.975612810876
    17.0000   0.0000   90.0000   120.0000   -76.975612849125
    17.0000   0.0000   90.0000   150.0000   -76.975612936711
    17.0000   0.0000   90.0000   180.0000   -76.975612986047
    17.0000   30.0000   0.0000   0.0000   -76.975612705996
    17.0000   30.0000   0.0000   30.0000   -76.975612767695
    17.0000   30.0000   0.0000   60.0000   -76.975612921176
    17.0000   30.0000   0.0000   90.0000   -76.975612978485
    17.0000   30.0000   0.0000   120.0000   -76.975612921176
    17.0000   30.0000   0.0000   150.0000   -76.975612767694
    17.0000   30.0000   0.0000   180.0000   -76.975612705997
    17.0000   30.0000   30.0000   0.0000   -76.975612766149
    17.0000   30.0000   30.0000   30.0000   -76.975612862164
    17.0000   30.0000   30.0000   60.0000   -76.975612960918
    17.0000   30.0000   30.0000   90.0000   -76.975612930281
    17.0000   30.0000   30.0000   120.0000   -76.975612838491
    17.0000   30.0000   30.0000   150.0000   -76.975612738513
    17.0000   30.0000   30.0000   180.0000   -76.975612766149
    17.0000   30.0000   60.0000   0.0000   -76.975612906110
    17.0000   30.0000   60.0000   30.0000   -76.975612947171
    17.0000   30.0000   60.0000   60.0000   -76.975612935746
    17.0000   30.0000   60.0000   90.0000   -76.975612849931
    17.0000   30.0000   60.0000   120.0000   -76.975612811658
    17.0000   30.0000   60.0000   150.0000   -76.975612821822
    17.0000   30.0000   60.0000   180.0000   -76.975612906110
    17.0000   30.0000   90.0000   0.0000   -76.975612986047
    17.0000   30.0000   90.0000   30.0000   -76.975612936035
    17.0000   30.0000   90.0000   60.0000   -76.975612869198
    17.0000   30.0000   90.0000   90.0000   -76.975612817797
    17.0000   30.0000   90.0000   120.0000   -76.975612869198
    17.0000   30.0000   90.0000   150.0000   -76.975612936035
    17.0000   30.0000   90.0000   180.0000   -76.975612986047
    17.0000   60.0000   0.0000   0.0000   -76.975612705997
    17.0000   60.0000   0.0000   30.0000   -76.975612767694
    17.0000   60.0000   0.0000   60.0000   -76.975612906206
    17.0000   60.0000   0.0000   90.0000   -76.975612978485
    17.0000   60.0000   0.0000   120.0000   -76.975612921177
    17.0000   60.0000   0.0000   150.0000   -76.975612767694
    17.0000   60.0000   0.0000   180.0000   -76.975612705997
    17.0000   60.0000   30.0000   0.0000   -76.975612766149
    17.0000   60.0000   30.0000   30.0000   -76.975612837465
    17.0000   60.0000   30.0000   60.0000   -76.975612924289
    17.0000   60.0000   30.0000   90.0000   -76.975612935855
    17.0000   60.0000   30.0000   120.0000   -76.975612868571
    17.0000   60.0000   30.0000   150.0000   -76.975612766085
    17.0000   60.0000   30.0000   180.0000   -76.975612766149
    17.0000   60.0000   60.0000   0.0000   -76.975612906110
    17.0000   60.0000   60.0000   30.0000   -76.975612925160
    17.0000   60.0000   60.0000   60.0000   -76.975612907723
    17.0000   60.0000   60.0000   90.0000   -76.975612867317
    17.0000   60.0000   60.0000   120.0000   -76.975612851056
    17.0000   60.0000   60.0000   150.0000   -76.975612852798
    17.0000   60.0000   60.0000   180.0000   -76.975612906110
    17.0000   60.0000   90.0000   0.0000   -76.975612986047
    17.0000   60.0000   90.0000   30.0000   -76.975612942119
    17.0000   60.0000   90.0000   60.0000   -76.975612872129
    17.0000   60.0000   90.0000   90.0000   -76.975612841410
    17.0000   60.0000   90.0000   120.0000   -76.975612887099
    17.0000   60.0000   90.0000   150.0000   -76.975612942119
    17.0000   60.0000   90.0000   180.0000   -76.975612986047
    17.0000   90.0000   0.0000   0.0000   -76.975612705996
    17.0000   90.0000   0.0000   30.0000   -76.975612771408
    17.0000   90.0000   0.0000   60.0000   -76.975612910042
    17.0000   90.0000   0.0000   90.0000   -76.975612983369
    17.0000   90.0000   0.0000   120.0000   -76.975612910042
    17.0000   90.0000   0.0000   150.0000   -76.975612771408
    17.0000   90.0000   0.0000   180.0000   -76.975612705996
    17.0000   90.0000   30.0000   0.0000   -76.975612766149
    17.0000   90.0000   30.0000   30.0000   -76.975612806208
    17.0000   90.0000   30.0000   60.0000   -76.975612894887
    17.0000   90.0000   30.0000   90.0000   -76.975612943536
    17.0000   90.0000   30.0000   120.0000   -76.975612894887
    17.0000   90.0000   30.0000   150.0000   -76.975612806208
    17.0000   90.0000   30.0000   180.0000   -76.975612766149
    17.0000   90.0000   60.0000   0.0000   -76.975612906110
    17.0000   90.0000   60.0000   30.0000   -76.975612894935
    17.0000   90.0000   60.0000   60.0000   -76.975612882327
    17.0000   90.0000   60.0000   90.0000   -76.975612880899
    17.0000   90.0000   60.0000   120.0000   -76.975612882326
    17.0000   90.0000   60.0000   150.0000   -76.975612894936
    17.0000   90.0000   60.0000   180.0000   -76.975612906110
    17.0000   90.0000   90.0000   0.0000   -76.975612986047
    17.0000   90.0000   90.0000   30.0000   -76.975612948884
    17.0000   90.0000   90.0000   60.0000   -76.975612884908
    17.0000   90.0000   90.0000   90.0000   -76.975612858101
    17.0000   90.0000   90.0000   120.0000   -76.975612884908
    17.0000   90.0000   90.0000   150.0000   -76.975612948884
    17.0000   90.0000   90.0000   180.0000   -76.975612986047
    18.0000   0.0000   0.0000   0.0000   -76.975612739018
    18.0000   0.0000   0.0000   30.0000   -76.975612787034
    18.0000   0.0000   0.0000   60.0000   -76.975612891597
    18.0000   0.0000   0.0000   90.0000   -76.975612948200
    18.0000   0.0000   0.0000   120.0000   -76.975612891597
    18.0000   0.0000   0.0000   150.0000   -76.975612787034
    18.0000   0.0000   0.0000   180.0000   -76.975612739019
    18.0000   0.0000   30.0000   0.0000   -76.975612782363
    18.0000   0.0000   30.0000   30.0000   -76.975612862911
    18.0000   0.0000   30.0000   60.0000   -76.975612925135
    18.0000   0.0000   30.0000   90.0000   -76.975612907760
    18.0000   0.0000   30.0000   120.0000   -76.975612818616
    18.0000   0.0000   30.0000   150.0000   -76.975612755445
    18.0000   0.0000   30.0000   180.0000   -76.975612782363
    18.0000   0.0000   60.0000   0.0000   -76.975612887831
    18.0000   0.0000   60.0000   30.0000   -76.975612925919
    18.0000   0.0000   60.0000   60.0000   -76.975612903030
    18.0000   0.0000   60.0000   90.0000   -76.975612843027
    18.0000   0.0000   60.0000   120.0000   -76.975612795314
    18.0000   0.0000   60.0000   150.0000   -76.975612817228
    18.0000   0.0000   60.0000   180.0000   -76.975612887831
    18.0000   0.0000   90.0000   0.0000   -76.975612949940
    18.0000   0.0000   90.0000   30.0000   -76.975612911817
    18.0000   0.0000   90.0000   60.0000   -76.975612846218
    18.0000   0.0000   90.0000   90.0000   -76.975612818748
    18.0000   0.0000   90.0000   120.0000   -76.975612846218
    18.0000   0.0000   90.0000   150.0000   -76.975612911817
    18.0000   0.0000   90.0000   180.0000   -76.975612949940
    18.0000   30.0000   0.0000   0.0000   -76.975612739019
    18.0000   30.0000   0.0000   30.0000   -76.975612783316
    18.0000   30.0000   0.0000   60.0000   -76.975612902734
    18.0000   30.0000   0.0000   90.0000   -76.975612943314
    18.0000   30.0000   0.0000   120.0000   -76.975612902734
    18.0000   30.0000   0.0000   150.0000   -76.975612783317
    18.0000   30.0000   0.0000   180.0000   -76.975612739019
    18.0000   30.0000   30.0000   0.0000   -76.975612782363
    18.0000   30.0000   30.0000   30.0000   -76.975612852539
    18.0000   30.0000   30.0000   60.0000   -76.975612930735
    18.0000   30.0000   30.0000   90.0000   -76.975612904988
    18.0000   30.0000   30.0000   120.0000   -76.975612838481
    18.0000   30.0000   30.0000   150.0000   -76.975612759464
    18.0000   30.0000   30.0000   180.0000   -76.975612782363
    18.0000   30.0000   60.0000   0.0000   -76.975612887831
    18.0000   30.0000   60.0000   30.0000   -76.975612916608
    18.0000   30.0000   60.0000   60.0000   -76.975612911909
    18.0000   30.0000   60.0000   90.0000   -76.975612844694
    18.0000   30.0000   60.0000   120.0000   -76.975612818627
    18.0000   30.0000   60.0000   150.0000   -76.975612822476
    18.0000   30.0000   60.0000   180.0000   -76.975612887831
    18.0000   30.0000   90.0000   0.0000   -76.975612949940
    18.0000   30.0000   90.0000   30.0000   -76.975612910384
    18.0000   30.0000   90.0000   60.0000   -76.975612864079
    18.0000   30.0000   90.0000   90.0000   -76.975612822747
    18.0000   30.0000   90.0000   120.0000   -76.975612864079
    18.0000   30.0000   90.0000   150.0000   -76.975612910384
    18.0000   30.0000   90.0000   180.0000   -76.975612949941
    18.0000   60.0000   0.0000   0.0000   -76.975612739019
    18.0000   60.0000   0.0000   30.0000   -76.975612783316
    18.0000   60.0000   0.0000   60.0000   -76.975612887761
    18.0000   60.0000   0.0000   90.0000   -76.975612943314
    18.0000   60.0000   0.0000   120.0000   -76.975612902734
    18.0000   60.0000   0.0000   150.0000   -76.975612783316
    18.0000   60.0000   0.0000   180.0000   -76.975612739019
    18.0000   60.0000   30.0000   0.0000   -76.975612782363
    18.0000   60.0000   30.0000   30.0000   -76.975612833951
    18.0000   60.0000   30.0000   60.0000   -76.975612899476
    18.0000   60.0000   30.0000   90.0000   -76.975612909225
    18.0000   60.0000   30.0000   120.0000   -76.975612861176
    18.0000   60.0000   30.0000   150.0000   -76.975612780218
    18.0000   60.0000   30.0000   180.0000   -76.975612782363
    18.0000   60.0000   60.0000   0.0000   -76.975612887832
    18.0000   60.0000   60.0000   30.0000   -76.975612900086
    18.0000   60.0000   60.0000   60.0000   -76.975612887159
    18.0000   60.0000   60.0000   90.0000   -76.975612857823
    18.0000   60.0000   60.0000   120.0000   -76.975612848278
    18.0000   60.0000   60.0000   150.0000   -76.975612845743
    18.0000   60.0000   60.0000   180.0000   -76.975612887831
    18.0000   60.0000   90.0000   0.0000   -76.975612949940
    18.0000   60.0000   90.0000   30.0000   -76.975612914950
    18.0000   60.0000   90.0000   60.0000   -76.975612862559
    18.0000   60.0000   90.0000   90.0000   -76.975612840516
    18.0000   60.0000   90.0000   120.0000   -76.975612877526
    18.0000   60.0000   90.0000   150.0000   -76.975612914949
    18.0000   60.0000   90.0000   180.0000   -76.975612949940
    18.0000   90.0000   0.0000   0.0000   -76.975612739019
    18.0000   90.0000   0.0000   30.0000   -76.975612787035
    18.0000   90.0000   0.0000   60.0000   -76.975612891597
    18.0000   90.0000   0.0000   90.0000   -76.975612948199
    18.0000   90.0000   0.0000   120.0000   -76.975612891597
    18.0000   90.0000   0.0000   150.0000   -76.975612787034
    18.0000   90.0000   0.0000   180.0000   -76.975612739019
    18.0000   90.0000   30.0000   0.0000   -76.975612782363
    18.0000   90.0000   30.0000   30.0000   -76.975612811343
