R	Gamma	E
6.00	10	-247.199117397018
6.00	20	-247.199265878357
6.00	30	-247.199277246386
6.00	40	-247.199245523896
6.00	50	-247.199219008406
6.00	60	-247.199203321822
6.00	70	-247.199194929517
6.00	80	-247.199190459397
6.00	90	-247.199188291698
6.00	100	-247.199187839031
6.00	110	-247.199189410014
6.00	120	-247.19919485411
6.00	130	-247.199207872911
6.00	140	-247.199232411035
6.00	150	-247.199263351118
6.00	160	-247.199124015442
6.00	170	-247.197857887615
6.00	180	-247.196250089951
6.20	0	-247.199199880674
6.20	10	-247.199245372991
6.20	20	-247.199283893955
6.20	30	-247.199265199985
6.20	40	-247.199234160842
6.20	50	-247.199211808421
6.20	60	-247.199198974553
6.20	70	-247.199192026526
6.20	80	-247.199188207863
6.20	90	-247.199186219852
6.20	100	-247.199185624889
6.20	110	-247.199186643264
6.20	120	-247.199190581797
6.20	130	-247.199200946219
6.20	140	-247.199222308667
6.20	150	-247.199258449033
6.20	160	-247.199242746825
6.20	170	-247.198757618619
6.20	180	-247.19810945888
6.40	0	-247.199272406299
6.40	10	-247.199282252893
6.40	20	-247.199279057734
6.40	30	-247.199252072153
6.40	40	-247.199224500607
6.40	50	-247.199206082336
6.40	60	-247.19919553395
6.40	70	-247.199189704437
6.40	80	-247.199186409052
6.40	90	-247.199184572023
6.40	100	-247.199183863508
6.40	110	-247.199184463434
6.40	120	-247.199187290459
6.40	130	-247.199195273702
6.40	140	-247.19921310999
6.40	150	-247.199246950696
6.40	160	-247.19927753299
